sample_index,file_id,filename,true_label,attack_id,speaker_id,shard_source,index_in_shard,selection_seed
486,LA_E_9280396,LA_E_9280396.flac,SPOOF,A12,LA_0019,test-00000-of-00009.parquet,6234,42
487,LA_E_8217952,LA_E_8217952.flac,BONAFIDE,-,LA_0068,test-00000-of-00009.parquet,6799,42
488,LA_E_3629647,LA_E_3629647.flac,BONAFIDE,-,LA_0009,test-00000-of-00009.parquet,727,42
489,LA_E_5895937,LA_E_5895937.flac,BONAFIDE,-,LA_0067,test-00000-of-00009.parquet,1235,42
490,LA_E_1601873,LA_E_1601873.flac,BONAFIDE,-,LA_0050,test-00000-of-00009.parquet,5025,42
491,LA_E_7394037,LA_E_7394037.flac,SPOOF,A16,LA_0019,test-00000-of-00009.parquet,7714,42
492,LA_E_1698471,LA_E_1698471.flac,BONAFIDE,-,LA_0021,test-00000-of-00009.parquet,3991,42
493,LA_E_1425284,LA_E_1425284.flac,SPOOF,A14,LA_0022,test-00000-of-00009.parquet,5089,42
494,LA_E_6945617,LA_E_6945617.flac,BONAFIDE,-,LA_0047,test-00000-of-00009.parquet,973,42
495,LA_E_3040200,LA_E_3040200.flac,SPOOF,A13,LA_0032,test-00000-of-00009.parquet,5017,42
496,LA_E_8511513,LA_E_8511513.flac,BONAFIDE,-,LA_0041,test-00000-of-00009.parquet,7754,42
497,LA_E_8439668,LA_E_8439668.flac,BONAFIDE,-,LA_0049,test-00000-of-00009.parquet,941,42
498,LA_E_3820322,LA_E_3820322.flac,SPOOF,A07,LA_0005,test-00000-of-00009.parquet,53,42
499,LA_E_8019085,LA_E_8019085.flac,SPOOF,A18,LA_0026,test-00000-of-00009.parquet,1548,42
500,LA_E_6172735,LA_E_6172735.flac,BONAFIDE,-,LA_0008,test-00000-of-00009.parquet,2128,42
501,LA_E_1616286,LA_E_1616286.flac,SPOOF,A12,LA_0010,test-00000-of-00009.parquet,4012,42
502,LA_E_4335770,LA_E_4335770.flac,SPOOF,A13,LA_0041,test-00000-of-00009.parquet,3419,42
503,LA_E_8452305,LA_E_8452305.flac,SPOOF,A18,LA_0003,test-00000-of-00009.parquet,7501,42
504,LA_E_7474146,LA_E_7474146.flac,SPOOF,A19,LA_0043,test-00000-of-00009.parquet,4184,42
505,LA_E_6864860,LA_E_6864860.flac,SPOOF,A19,LA_0011,test-00000-of-00009.parquet,2260,42
506,LA_E_1682343,LA_E_1682343.flac,BONAFIDE,-,LA_0003,test-00000-of-00009.parquet,7658,42
507,LA_E_2016932,LA_E_2016932.flac,BONAFIDE,-,LA_0019,test-00000-of-00009.parquet,6190,42
508,LA_E_1046103,LA_E_1046103.flac,BONAFIDE,-,LA_0014,test-00000-of-00009.parquet,6724,42
509,LA_E_4716734,LA_E_4716734.flac,BONAFIDE,-,LA_0018,test-00000-of-00009.parquet,150,42
510,LA_E_2727497,LA_E_2727497.flac,SPOOF,A16,LA_0021,test-00000-of-00009.parquet,3171,42
511,LA_E_1771303,LA_E_1771303.flac,SPOOF,A12,LA_0005,test-00000-of-00009.parquet,7641,42
512,LA_E_9878615,LA_E_9878615.flac,SPOOF,A16,LA_0019,test-00000-of-00009.parquet,471,42
513,LA_E_7280879,LA_E_7280879.flac,SPOOF,A19,LA_0039,test-00000-of-00009.parquet,7751,42
514,LA_E_3437910,LA_E_3437910.flac,BONAFIDE,-,LA_0039,test-00000-of-00009.parquet,5327,42
515,LA_E_6832541,LA_E_6832541.flac,SPOOF,A15,LA_0031,test-00000-of-00009.parquet,4504,42
516,LA_E_7437328,LA_E_7437328.flac,SPOOF,A07,LA_0008,test-00000-of-00009.parquet,4362,42
517,LA_E_8765344,LA_E_8765344.flac,SPOOF,A18,LA_0024,test-00000-of-00009.parquet,7382,42
518,LA_E_2564604,LA_E_2564604.flac,SPOOF,A07,LA_0047,test-00000-of-00009.parquet,1833,42
519,LA_E_1616694,LA_E_1616694.flac,BONAFIDE,-,LA_0033,test-00000-of-00009.parquet,3589,42
520,LA_E_5960915,LA_E_5960915.flac,SPOOF,A14,LA_0031,test-00000-of-00009.parquet,4094,42
521,LA_E_8542590,LA_E_8542590.flac,BONAFIDE,-,LA_0035,test-00000-of-00009.parquet,6935,42
522,LA_E_2139071,LA_E_2139071.flac,SPOOF,A16,LA_0009,test-00000-of-00009.parquet,3919,42
523,LA_E_1099431,LA_E_1099431.flac,SPOOF,A16,LA_0022,test-00000-of-00009.parquet,4341,42
524,LA_E_4361685,LA_E_4361685.flac,BONAFIDE,-,LA_0029,test-00000-of-00009.parquet,2799,42
525,LA_E_8831392,LA_E_8831392.flac,SPOOF,A11,LA_0023,test-00000-of-00009.parquet,525,42
526,LA_E_9864405,LA_E_9864405.flac,BONAFIDE,-,LA_0018,test-00000-of-00009.parquet,6694,42
527,LA_E_8170881,LA_E_8170881.flac,BONAFIDE,-,LA_0042,test-00000-of-00009.parquet,1105,42
528,LA_E_1613408,LA_E_1613408.flac,BONAFIDE,-,LA_0050,test-00000-of-00009.parquet,4245,42
529,LA_E_8247451,LA_E_8247451.flac,SPOOF,A15,LA_0044,test-00000-of-00009.parquet,2490,42
530,LA_E_1819595,LA_E_1819595.flac,BONAFIDE,-,LA_0063,test-00000-of-00009.parquet,6490,42
531,LA_E_1938212,LA_E_1938212.flac,SPOOF,A14,LA_0031,test-00000-of-00009.parquet,7164,42
532,LA_E_9375708,LA_E_9375708.flac,BONAFIDE,-,LA_0006,test-00000-of-00009.parquet,6317,42
533,LA_E_2621295,LA_E_2621295.flac,BONAFIDE,-,LA_0063,test-00000-of-00009.parquet,4162,42
534,LA_E_9712612,LA_E_9712612.flac,BONAFIDE,-,LA_0056,test-00000-of-00009.parquet,5480,42
535,LA_E_4621980,LA_E_4621980.flac,BONAFIDE,-,LA_0033,test-00000-of-00009.parquet,2317,42
536,LA_E_5335529,LA_E_5335529.flac,SPOOF,A10,LA_0019,test-00000-of-00009.parquet,6380,42
537,LA_E_4934362,LA_E_4934362.flac,SPOOF,A17,LA_0035,test-00000-of-00009.parquet,2025,42
538,LA_E_1490752,LA_E_1490752.flac,SPOOF,A11,LA_0014,test-00000-of-00009.parquet,2351,42
539,LA_E_4943539,LA_E_4943539.flac,SPOOF,A07,LA_0032,test-00000-of-00009.parquet,6069,42
540,LA_E_8685370,LA_E_8685370.flac,SPOOF,A10,LA_0019,test-00000-of-00009.parquet,6746,42
541,LA_E_9502866,LA_E_9502866.flac,SPOOF,A09,LA_0019,test-00000-of-00009.parquet,6999,42
542,LA_E_2073647,LA_E_2073647.flac,SPOOF,A13,LA_0047,test-00000-of-00009.parquet,3517,42
543,LA_E_5803016,LA_E_5803016.flac,SPOOF,A17,LA_0012,test-00000-of-00009.parquet,4348,42
544,LA_E_5593909,LA_E_5593909.flac,BONAFIDE,-,LA_0012,test-00000-of-00009.parquet,2588,42
545,LA_E_1198432,LA_E_1198432.flac,SPOOF,A17,LA_0029,test-00000-of-00009.parquet,6577,42
546,LA_E_6754023,LA_E_6754023.flac,BONAFIDE,-,LA_0034,test-00000-of-00009.parquet,4709,42
547,LA_E_9818733,LA_E_9818733.flac,BONAFIDE,-,LA_0060,test-00000-of-00009.parquet,2175,42
548,LA_E_4778030,LA_E_4778030.flac,BONAFIDE,-,LA_0033,test-00000-of-00009.parquet,3341,42
549,LA_E_7577508,LA_E_7577508.flac,SPOOF,A16,LA_0043,test-00000-of-00009.parquet,7230,42
550,LA_E_6191436,LA_E_6191436.flac,SPOOF,A08,LA_0040,test-00000-of-00009.parquet,733,42
551,LA_E_8393096,LA_E_8393096.flac,BONAFIDE,-,LA_0007,test-00000-of-00009.parquet,6511,42
552,LA_E_6798209,LA_E_6798209.flac,SPOOF,A11,LA_0011,test-00000-of-00009.parquet,4367,42
553,LA_E_8644364,LA_E_8644364.flac,BONAFIDE,-,LA_0022,test-00000-of-00009.parquet,6290,42
554,LA_E_8354886,LA_E_8354886.flac,SPOOF,A19,LA_0046,test-00000-of-00009.parquet,6567,42
555,LA_E_1837732,LA_E_1837732.flac,SPOOF,A18,LA_0026,test-00000-of-00009.parquet,4041,42
556,LA_E_7482442,LA_E_7482442.flac,BONAFIDE,-,LA_0066,test-00000-of-00009.parquet,4467,42
557,LA_E_6042228,LA_E_6042228.flac,SPOOF,A17,LA_0028,test-00000-of-00009.parquet,7173,42
558,LA_E_7275417,LA_E_7275417.flac,BONAFIDE,-,LA_0026,test-00000-of-00009.parquet,6802,42
559,LA_E_7145966,LA_E_7145966.flac,SPOOF,A10,LA_0009,test-00000-of-00009.parquet,6197,42
560,LA_E_5894722,LA_E_5894722.flac,SPOOF,A13,LA_0041,test-00000-of-00009.parquet,7784,42
561,LA_E_5115178,LA_E_5115178.flac,BONAFIDE,-,LA_0023,test-00000-of-00009.parquet,1099,42
562,LA_E_9931820,LA_E_9931820.flac,SPOOF,A14,LA_0033,test-00000-of-00009.parquet,805,42
563,LA_E_9138261,LA_E_9138261.flac,SPOOF,A16,LA_0046,test-00000-of-00009.parquet,6894,42
564,LA_E_2162116,LA_E_2162116.flac,SPOOF,A09,LA_0039,test-00000-of-00009.parquet,6412,42
565,LA_E_1530335,LA_E_1530335.flac,SPOOF,A11,LA_0009,test-00000-of-00009.parquet,3079,42
566,LA_E_6181214,LA_E_6181214.flac,BONAFIDE,-,LA_0032,test-00000-of-00009.parquet,5814,42
567,LA_E_2105901,LA_E_2105901.flac,BONAFIDE,-,LA_0054,test-00000-of-00009.parquet,6193,42
568,LA_E_4148077,LA_E_4148077.flac,BONAFIDE,-,LA_0022,test-00000-of-00009.parquet,622,42
569,LA_E_9105320,LA_E_9105320.flac,SPOOF,A18,LA_0042,test-00000-of-00009.parquet,7905,42
570,LA_E_1224525,LA_E_1224525.flac,BONAFIDE,-,LA_0045,test-00000-of-00009.parquet,4963,42
571,LA_E_5109285,LA_E_5109285.flac,BONAFIDE,-,LA_0033,test-00000-of-00009.parquet,1941,42
572,LA_E_4943653,LA_E_4943653.flac,BONAFIDE,-,LA_0045,test-00000-of-00009.parquet,7047,42
573,LA_E_8864124,LA_E_8864124.flac,SPOOF,A11,LA_0016,test-00000-of-00009.parquet,372,42
574,LA_E_6210128,LA_E_6210128.flac,SPOOF,A16,LA_0026,test-00000-of-00009.parquet,2434,42
575,LA_E_4039162,LA_E_4039162.flac,SPOOF,A15,LA_0038,test-00000-of-00009.parquet,1221,42
576,LA_E_4218665,LA_E_4218665.flac,SPOOF,A18,LA_0002,test-00000-of-00009.parquet,4063,42
577,LA_E_3436816,LA_E_3436816.flac,SPOOF,A19,LA_0006,test-00000-of-00009.parquet,6745,42
578,LA_E_3270005,LA_E_3270005.flac,BONAFIDE,-,LA_0004,test-00000-of-00009.parquet,1117,42
579,LA_E_6932082,LA_E_6932082.flac,SPOOF,A16,LA_0013,test-00000-of-00009.parquet,3931,42
580,LA_E_6903888,LA_E_6903888.flac,SPOOF,A15,LA_0039,test-00000-of-00009.parquet,3994,42
581,LA_E_2714631,LA_E_2714631.flac,SPOOF,A14,LA_0016,test-00000-of-00009.parquet,645,42
582,LA_E_5883566,LA_E_5883566.flac,BONAFIDE,-,LA_0010,test-00000-of-00009.parquet,1456,42
583,LA_E_4400256,LA_E_4400256.flac,SPOOF,A15,LA_0014,test-00000-of-00009.parquet,7049,42
584,LA_E_5783993,LA_E_5783993.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,120,42
585,LA_E_5936551,LA_E_5936551.flac,SPOOF,A10,LA_0033,test-00000-of-00009.parquet,4778,42
586,LA_E_2897344,LA_E_2897344.flac,SPOOF,A17,LA_0023,test-00000-of-00009.parquet,2795,42
587,LA_E_6809764,LA_E_6809764.flac,SPOOF,A09,LA_0016,test-00000-of-00009.parquet,2356,42
588,LA_E_4931165,LA_E_4931165.flac,BONAFIDE,-,LA_0008,test-00000-of-00009.parquet,7790,42
589,LA_E_9065069,LA_E_9065069.flac,SPOOF,A16,LA_0031,test-00000-of-00009.parquet,4206,42
590,LA_E_1532513,LA_E_1532513.flac,BONAFIDE,-,LA_0009,test-00000-of-00009.parquet,5063,42
591,LA_E_6164357,LA_E_6164357.flac,SPOOF,A15,LA_0047,test-00000-of-00009.parquet,2558,42
592,LA_E_4737940,LA_E_4737940.flac,SPOOF,A13,LA_0039,test-00000-of-00009.parquet,4554,42
593,LA_E_1776307,LA_E_1776307.flac,SPOOF,A12,LA_0036,test-00000-of-00009.parquet,5494,42
594,LA_E_9992534,LA_E_9992534.flac,SPOOF,A07,LA_0045,test-00000-of-00009.parquet,4537,42
595,LA_E_4589164,LA_E_4589164.flac,SPOOF,A09,LA_0004,test-00000-of-00009.parquet,4074,42
596,LA_E_1234718,LA_E_1234718.flac,BONAFIDE,-,LA_0014,test-00000-of-00009.parquet,6457,42
597,LA_E_8583968,LA_E_8583968.flac,SPOOF,A17,LA_0009,test-00000-of-00009.parquet,7866,42
598,LA_E_9259290,LA_E_9259290.flac,BONAFIDE,-,LA_0039,test-00000-of-00009.parquet,1524,42
599,LA_E_1239732,LA_E_1239732.flac,SPOOF,A18,LA_0022,test-00000-of-00009.parquet,3642,42
600,LA_E_9932498,LA_E_9932498.flac,BONAFIDE,-,LA_0059,test-00000-of-00009.parquet,5586,42
601,LA_E_4107607,LA_E_4107607.flac,BONAFIDE,-,LA_0010,test-00000-of-00009.parquet,5739,42
602,LA_E_4644881,LA_E_4644881.flac,BONAFIDE,-,LA_0020,test-00000-of-00009.parquet,3218,42
603,LA_E_4602301,LA_E_4602301.flac,BONAFIDE,-,LA_0047,test-00000-of-00009.parquet,4311,42
604,LA_E_1185576,LA_E_1185576.flac,SPOOF,A12,LA_0033,test-00000-of-00009.parquet,4735,42
605,LA_E_3621170,LA_E_3621170.flac,BONAFIDE,-,LA_0014,test-00000-of-00009.parquet,2650,42
606,LA_E_6225683,LA_E_6225683.flac,SPOOF,A09,LA_0003,test-00000-of-00009.parquet,2316,42
607,LA_E_4496879,LA_E_4496879.flac,SPOOF,A08,LA_0034,test-00000-of-00009.parquet,753,42
608,LA_E_9139644,LA_E_9139644.flac,SPOOF,A12,LA_0039,test-00000-of-00009.parquet,2336,42
609,LA_E_5425509,LA_E_5425509.flac,BONAFIDE,-,LA_0024,test-00000-of-00009.parquet,5042,42
610,LA_E_9724970,LA_E_9724970.flac,SPOOF,A08,LA_0031,test-00000-of-00009.parquet,1672,42
611,LA_E_9129430,LA_E_9129430.flac,SPOOF,A12,LA_0021,test-00000-of-00009.parquet,133,42
612,LA_E_9518312,LA_E_9518312.flac,BONAFIDE,-,LA_0037,test-00000-of-00009.parquet,475,42
613,LA_E_7010038,LA_E_7010038.flac,BONAFIDE,-,LA_0020,test-00000-of-00009.parquet,1313,42
614,LA_E_4541316,LA_E_4541316.flac,BONAFIDE,-,LA_0024,test-00000-of-00009.parquet,7281,42
615,LA_E_4110528,LA_E_4110528.flac,BONAFIDE,-,LA_0034,test-00000-of-00009.parquet,4852,42
616,LA_E_4487771,LA_E_4487771.flac,BONAFIDE,-,LA_0006,test-00000-of-00009.parquet,2315,42
617,LA_E_4876129,LA_E_4876129.flac,SPOOF,A12,LA_0008,test-00000-of-00009.parquet,394,42
618,LA_E_9748113,LA_E_9748113.flac,BONAFIDE,-,LA_0016,test-00000-of-00009.parquet,6583,42
619,LA_E_9848915,LA_E_9848915.flac,BONAFIDE,-,LA_0066,test-00000-of-00009.parquet,3288,42
620,LA_E_1983133,LA_E_1983133.flac,BONAFIDE,-,LA_0051,test-00000-of-00009.parquet,2204,42
621,LA_E_3307028,LA_E_3307028.flac,SPOOF,A18,LA_0004,test-00000-of-00009.parquet,2519,42
622,LA_E_6130752,LA_E_6130752.flac,SPOOF,A18,LA_0027,test-00000-of-00009.parquet,1992,42
623,LA_E_2197902,LA_E_2197902.flac,SPOOF,A14,LA_0018,test-00000-of-00009.parquet,1912,42
624,LA_E_8863893,LA_E_8863893.flac,BONAFIDE,-,LA_0063,test-00000-of-00009.parquet,3597,42
625,LA_E_2968780,LA_E_2968780.flac,BONAFIDE,-,LA_0053,test-00000-of-00009.parquet,5928,42
626,LA_E_8545247,LA_E_8545247.flac,BONAFIDE,-,LA_0002,test-00000-of-00009.parquet,7867,42
627,LA_E_2921863,LA_E_2921863.flac,SPOOF,A15,LA_0002,test-00000-of-00009.parquet,7081,42
628,LA_E_1728154,LA_E_1728154.flac,BONAFIDE,-,LA_0041,test-00000-of-00009.parquet,5693,42
629,LA_E_9125338,LA_E_9125338.flac,SPOOF,A19,LA_0020,test-00000-of-00009.parquet,5965,42
630,LA_E_5927944,LA_E_5927944.flac,BONAFIDE,-,LA_0045,test-00000-of-00009.parquet,2212,42
631,LA_E_7184368,LA_E_7184368.flac,BONAFIDE,-,LA_0053,test-00000-of-00009.parquet,3110,42
632,LA_E_1027220,LA_E_1027220.flac,BONAFIDE,-,LA_0057,test-00000-of-00009.parquet,51,42
633,LA_E_5502567,LA_E_5502567.flac,SPOOF,A16,LA_0024,test-00000-of-00009.parquet,7345,42
634,LA_E_5626932,LA_E_5626932.flac,SPOOF,A10,LA_0031,test-00000-of-00009.parquet,2504,42
635,LA_E_3852745,LA_E_3852745.flac,BONAFIDE,-,LA_0034,test-00000-of-00009.parquet,4715,42
636,LA_E_1916365,LA_E_1916365.flac,SPOOF,A08,LA_0034,test-00000-of-00009.parquet,7418,42
637,LA_E_1253384,LA_E_1253384.flac,SPOOF,A15,LA_0041,test-00000-of-00009.parquet,1036,42
638,LA_E_6796472,LA_E_6796472.flac,SPOOF,A13,LA_0029,test-00000-of-00009.parquet,7606,42
639,LA_E_6234775,LA_E_6234775.flac,BONAFIDE,-,LA_0051,test-00000-of-00009.parquet,4210,42
640,LA_E_8382550,LA_E_8382550.flac,SPOOF,A10,LA_0010,test-00000-of-00009.parquet,6198,42
641,LA_E_3495159,LA_E_3495159.flac,SPOOF,A07,LA_0008,test-00000-of-00009.parquet,4959,42
642,LA_E_5460115,LA_E_5460115.flac,SPOOF,A15,LA_0029,test-00000-of-00009.parquet,1183,42
643,LA_E_8192605,LA_E_8192605.flac,BONAFIDE,-,LA_0045,test-00000-of-00009.parquet,2506,42
644,LA_E_2262848,LA_E_2262848.flac,SPOOF,A15,LA_0004,test-00000-of-00009.parquet,6324,42
645,LA_E_3705845,LA_E_3705845.flac,SPOOF,A12,LA_0034,test-00000-of-00009.parquet,6771,42
646,LA_E_5468659,LA_E_5468659.flac,SPOOF,A14,LA_0038,test-00000-of-00009.parquet,6504,42
647,LA_E_4329654,LA_E_4329654.flac,SPOOF,A19,LA_0030,test-00000-of-00009.parquet,7835,42
648,LA_E_5186854,LA_E_5186854.flac,SPOOF,A08,LA_0027,test-00000-of-00009.parquet,6297,42
649,LA_E_4923955,LA_E_4923955.flac,SPOOF,A09,LA_0002,test-00000-of-00009.parquet,4667,42
650,LA_E_7596710,LA_E_7596710.flac,SPOOF,A19,LA_0024,test-00000-of-00009.parquet,7084,42
651,LA_E_6724415,LA_E_6724415.flac,SPOOF,A10,LA_0042,test-00000-of-00009.parquet,6874,42
652,LA_E_3914459,LA_E_3914459.flac,SPOOF,A18,LA_0042,test-00000-of-00009.parquet,5807,42
653,LA_E_2507479,LA_E_2507479.flac,SPOOF,A16,LA_0024,test-00000-of-00009.parquet,2594,42
654,LA_E_4214594,LA_E_4214594.flac,BONAFIDE,-,LA_0041,test-00000-of-00009.parquet,1614,42
655,LA_E_8393608,LA_E_8393608.flac,SPOOF,A12,LA_0029,test-00000-of-00009.parquet,5246,42
656,LA_E_8414539,LA_E_8414539.flac,SPOOF,A10,LA_0045,test-00000-of-00009.parquet,5477,42
657,LA_E_6691900,LA_E_6691900.flac,BONAFIDE,-,LA_0057,test-00000-of-00009.parquet,6843,42
658,LA_E_9009960,LA_E_9009960.flac,BONAFIDE,-,LA_0017,test-00000-of-00009.parquet,1312,42
659,LA_E_7496796,LA_E_7496796.flac,SPOOF,A18,LA_0030,test-00000-of-00009.parquet,6127,42
660,LA_E_8272304,LA_E_8272304.flac,SPOOF,A13,LA_0021,test-00000-of-00009.parquet,5516,42
661,LA_E_6751184,LA_E_6751184.flac,SPOOF,A07,LA_0033,test-00000-of-00009.parquet,5237,42
662,LA_E_9616916,LA_E_9616916.flac,SPOOF,A14,LA_0031,test-00000-of-00009.parquet,4236,42
663,LA_E_6226411,LA_E_6226411.flac,BONAFIDE,-,LA_0053,test-00000-of-00009.parquet,1479,42
664,LA_E_1978797,LA_E_1978797.flac,BONAFIDE,-,LA_0026,test-00000-of-00009.parquet,2895,42
665,LA_E_3623447,LA_E_3623447.flac,BONAFIDE,-,LA_0022,test-00000-of-00009.parquet,5265,42
666,LA_E_6669531,LA_E_6669531.flac,SPOOF,A13,LA_0027,test-00000-of-00009.parquet,5296,42
667,LA_E_5166927,LA_E_5166927.flac,BONAFIDE,-,LA_0022,test-00000-of-00009.parquet,1910,42
668,LA_E_2802232,LA_E_2802232.flac,SPOOF,A11,LA_0023,test-00000-of-00009.parquet,3837,42
669,LA_E_3450790,LA_E_3450790.flac,BONAFIDE,-,LA_0020,test-00000-of-00009.parquet,6036,42
670,LA_E_2124225,LA_E_2124225.flac,BONAFIDE,-,LA_0056,test-00000-of-00009.parquet,5990,42
671,LA_E_8844552,LA_E_8844552.flac,SPOOF,A07,LA_0017,test-00000-of-00009.parquet,36,42
672,LA_E_5321810,LA_E_5321810.flac,BONAFIDE,-,LA_0022,test-00000-of-00009.parquet,7188,42
673,LA_E_7357545,LA_E_7357545.flac,SPOOF,A10,LA_0039,test-00000-of-00009.parquet,3220,42
674,LA_E_3799235,LA_E_3799235.flac,SPOOF,A14,LA_0043,test-00000-of-00009.parquet,229,42
675,LA_E_1412718,LA_E_1412718.flac,SPOOF,A07,LA_0007,test-00000-of-00009.parquet,6550,42
676,LA_E_6942222,LA_E_6942222.flac,BONAFIDE,-,LA_0014,test-00000-of-00009.parquet,3307,42
677,LA_E_6426282,LA_E_6426282.flac,BONAFIDE,-,LA_0059,test-00000-of-00009.parquet,2848,42
678,LA_E_8271513,LA_E_8271513.flac,SPOOF,A09,LA_0033,test-00000-of-00009.parquet,3811,42
679,LA_E_2040965,LA_E_2040965.flac,SPOOF,A07,LA_0032,test-00000-of-00009.parquet,4470,42
680,LA_E_8531546,LA_E_8531546.flac,BONAFIDE,-,LA_0012,test-00000-of-00009.parquet,3664,42
681,LA_E_8923639,LA_E_8923639.flac,BONAFIDE,-,LA_0041,test-00000-of-00009.parquet,3989,42
682,LA_E_8261559,LA_E_8261559.flac,BONAFIDE,-,LA_0039,test-00000-of-00009.parquet,2899,42
683,LA_E_6500771,LA_E_6500771.flac,BONAFIDE,-,LA_0049,test-00000-of-00009.parquet,3274,42
684,LA_E_4728958,LA_E_4728958.flac,BONAFIDE,-,LA_0065,test-00000-of-00009.parquet,5192,42
685,LA_E_5380165,LA_E_5380165.flac,SPOOF,A07,LA_0046,test-00000-of-00009.parquet,4913,42
686,LA_E_3422350,LA_E_3422350.flac,BONAFIDE,-,LA_0002,test-00000-of-00009.parquet,6742,42
687,LA_E_9337827,LA_E_9337827.flac,BONAFIDE,-,LA_0039,test-00000-of-00009.parquet,7668,42
688,LA_E_1244505,LA_E_1244505.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,2289,42
689,LA_E_7041363,LA_E_7041363.flac,BONAFIDE,-,LA_0063,test-00000-of-00009.parquet,6381,42
690,LA_E_7285905,LA_E_7285905.flac,SPOOF,A19,LA_0012,test-00000-of-00009.parquet,1629,42
691,LA_E_9766259,LA_E_9766259.flac,BONAFIDE,-,LA_0012,test-00000-of-00009.parquet,256,42
692,LA_E_1370474,LA_E_1370474.flac,BONAFIDE,-,LA_0068,test-00000-of-00009.parquet,1716,42
693,LA_E_7686501,LA_E_7686501.flac,SPOOF,A09,LA_0041,test-00000-of-00009.parquet,5405,42
694,LA_E_3021853,LA_E_3021853.flac,BONAFIDE,-,LA_0033,test-00000-of-00009.parquet,2446,42
695,LA_E_2804302,LA_E_2804302.flac,BONAFIDE,-,LA_0008,test-00000-of-00009.parquet,2956,42
696,LA_E_9506363,LA_E_9506363.flac,BONAFIDE,-,LA_0032,test-00000-of-00009.parquet,3805,42
697,LA_E_1702479,LA_E_1702479.flac,SPOOF,A15,LA_0033,test-00000-of-00009.parquet,1923,42
698,LA_E_4169892,LA_E_4169892.flac,BONAFIDE,-,LA_0004,test-00000-of-00009.parquet,6733,42
699,LA_E_9023832,LA_E_9023832.flac,SPOOF,A11,LA_0042,test-00000-of-00009.parquet,6871,42
700,LA_E_7610239,LA_E_7610239.flac,BONAFIDE,-,LA_0065,test-00000-of-00009.parquet,3617,42
701,LA_E_2433256,LA_E_2433256.flac,BONAFIDE,-,LA_0010,test-00000-of-00009.parquet,7891,42
702,LA_E_8188638,LA_E_8188638.flac,SPOOF,A16,LA_0037,test-00000-of-00009.parquet,6422,42
703,LA_E_7818681,LA_E_7818681.flac,SPOOF,A17,LA_0027,test-00000-of-00009.parquet,4812,42
704,LA_E_2089512,LA_E_2089512.flac,BONAFIDE,-,LA_0028,test-00000-of-00009.parquet,3860,42
705,LA_E_1892149,LA_E_1892149.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,7537,42
706,LA_E_4256659,LA_E_4256659.flac,BONAFIDE,-,LA_0049,test-00000-of-00009.parquet,460,42
707,LA_E_4402351,LA_E_4402351.flac,BONAFIDE,-,LA_0008,test-00000-of-00009.parquet,187,42
708,LA_E_4730448,LA_E_4730448.flac,SPOOF,A09,LA_0007,test-00000-of-00009.parquet,3468,42
709,LA_E_1926069,LA_E_1926069.flac,BONAFIDE,-,LA_0010,test-00000-of-00009.parquet,3465,42
710,LA_E_6135912,LA_E_6135912.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,1080,42
711,LA_E_1162721,LA_E_1162721.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,6845,42
712,LA_E_1729164,LA_E_1729164.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,4178,42
713,LA_E_2318961,LA_E_2318961.flac,SPOOF,A09,LA_0028,test-00000-of-00009.parquet,3863,42
714,LA_E_9347318,LA_E_9347318.flac,BONAFIDE,-,LA_0024,test-00000-of-00009.parquet,3809,42
715,LA_E_6197025,LA_E_6197025.flac,SPOOF,A08,LA_0035,test-00000-of-00009.parquet,2300,42
716,LA_E_1011882,LA_E_1011882.flac,SPOOF,A19,LA_0024,test-00000-of-00009.parquet,6758,42
717,LA_E_8662014,LA_E_8662014.flac,BONAFIDE,-,LA_0020,test-00000-of-00009.parquet,4835,42
718,LA_E_9998633,LA_E_9998633.flac,SPOOF,A09,LA_0039,test-00000-of-00009.parquet,6923,42
719,LA_E_2885805,LA_E_2885805.flac,BONAFIDE,-,LA_0015,test-00000-of-00009.parquet,2113,42
720,LA_E_4201069,LA_E_4201069.flac,BONAFIDE,-,LA_0066,test-00000-of-00009.parquet,5267,42
721,LA_E_7824929,LA_E_7824929.flac,BONAFIDE,-,LA_0033,test-00000-of-00009.parquet,78,42
722,LA_E_5688418,LA_E_5688418.flac,BONAFIDE,-,LA_0030,test-00000-of-00009.parquet,3108,42
723,LA_E_4319351,LA_E_4319351.flac,BONAFIDE,-,LA_0014,test-00000-of-00009.parquet,4560,42
724,LA_E_1905695,LA_E_1905695.flac,SPOOF,A09,LA_0018,test-00000-of-00009.parquet,983,42
725,LA_E_6926399,LA_E_6926399.flac,SPOOF,A17,LA_0034,test-00000-of-00009.parquet,772,42
726,LA_E_6979906,LA_E_6979906.flac,SPOOF,A11,LA_0041,test-00000-of-00009.parquet,5346,42
727,LA_E_2563765,LA_E_2563765.flac,BONAFIDE,-,LA_0049,test-00000-of-00009.parquet,6576,42
728,LA_E_5705954,LA_E_5705954.flac,SPOOF,A11,LA_0043,test-00000-of-00009.parquet,2972,42
