trial_index,file_id,filename,true_label,attack_id,speaker_id,rawnet2_score,prob_bonafide,prob_spoof,predicted_label,inference_time_ms,device
319,LA_E_2038545,LA_E_2038545.flac,BONAFIDE,-,LA_0010,-0.2531917691230774,0.7763189935354873,0.22368096327175843,BONAFIDE,22.39000000008673,cuda:0
320,LA_E_5272368,LA_E_5272368.flac,BONAFIDE,-,LA_0013,-1.8909378051757812,0.15093019932357502,0.8490698472455612,SPOOF,21.342600000934908,cuda:0
321,LA_E_3155275,LA_E_3155275.flac,SPOOF,A07,LA_0030,-3.291482448577881,0.03719866339546861,0.9628013505214434,SPOOF,20.924700000250596,cuda:0
322,LA_E_7769271,LA_E_7769271.flac,BONAFIDE,-,LA_0064,-1.6678290367126465,0.18865618704028672,0.8113438344467975,SPOOF,20.37000000018452,cuda:0
323,LA_E_1967135,LA_E_1967135.flac,BONAFIDE,-,LA_0016,-1.6193596124649048,0.19802547153113456,0.801974538701359,SPOOF,20.793400000911788,cuda:0
324,LA_E_5980440,LA_E_5980440.flac,BONAFIDE,-,LA_0066,-0.0011194637045264244,0.9988811626612134,0.0011188706746096783,BONAFIDE,20.389600000271457,cuda:0
325,LA_E_2616113,LA_E_2616113.flac,BONAFIDE,-,LA_0022,-0.9108806252479553,0.4021699070721671,0.5978301217497254,SPOOF,24.27180000086082,cuda:0
326,LA_E_1831235,LA_E_1831235.flac,BONAFIDE,-,LA_0042,-8.781569480895996,0.00015353692273126335,0.9998464820072032,SPOOF,21.843700000317767,cuda:0
327,LA_E_6971142,LA_E_6971142.flac,SPOOF,A18,LA_0010,-7.202325344085693,0.0007448517563978321,0.9992551395675519,SPOOF,23.18860000013956,cuda:0
328,LA_E_1535034,LA_E_1535034.flac,SPOOF,A19,LA_0041,-8.921565055847168,0.00013347917886479108,0.9998665034129377,SPOOF,24.936499999967054,cuda:0
329,LA_E_2790922,LA_E_2790922.flac,BONAFIDE,-,LA_0068,-12.066598892211914,5.748343151677076e-06,0.9999942779868433,SPOOF,21.156599999812897,cuda:0
330,LA_E_4595991,LA_E_4595991.flac,BONAFIDE,-,LA_0031,-8.469731330871582,0.00020972124141780107,0.9997902356565035,SPOOF,21.28389999961655,cuda:0
331,LA_E_9266843,LA_E_9266843.flac,BONAFIDE,-,LA_0012,-0.8754394054412842,0.41667888847616685,0.5833211195369477,SPOOF,19.826199999442906,cuda:0
332,LA_E_5871315,LA_E_5871315.flac,BONAFIDE,-,LA_0010,-0.03076980821788311,0.9696987640732923,0.030301236083590276,BONAFIDE,20.445400001335656,cuda:0
333,LA_E_1412604,LA_E_1412604.flac,BONAFIDE,-,LA_0060,-1.6832301616668701,0.18577292922809757,0.8142270097301666,SPOOF,23.12309999979334,cuda:0
334,LA_E_8357084,LA_E_8357084.flac,BONAFIDE,-,LA_0061,-9.528457641601562,7.27517467711034e-05,0.99992728761822,SPOOF,24.962600000435486,cuda:0
335,LA_E_1874581,LA_E_1874581.flac,SPOOF,A10,LA_0041,-0.4590364694595337,0.6318921997122686,0.36810781932161635,BONAFIDE,28.63669999896956,cuda:0
336,LA_E_5896583,LA_E_5896583.flac,SPOOF,A08,LA_0006,-6.149378776550293,0.002134807550703161,0.9978652369443681,SPOOF,29.385799998635775,cuda:0
337,LA_E_3489613,LA_E_3489613.flac,BONAFIDE,-,LA_0050,-0.00762161472812295,0.9924073561291151,0.007592667355832746,BONAFIDE,29.063700001643156,cuda:0
338,LA_E_9534087,LA_E_9534087.flac,SPOOF,A09,LA_0024,-8.719449043273926,0.0001633771798856644,0.9998365907754261,SPOOF,22.228300000278978,cuda:0
339,LA_E_7999038,LA_E_7999038.flac,BONAFIDE,-,LA_0026,-0.026888975873589516,0.9734693141050798,0.026530725847475803,BONAFIDE,29.582499999378342,cuda:0
340,LA_E_1463850,LA_E_1463850.flac,SPOOF,A15,LA_0036,-6.850081920623779,0.0010593689051912806,0.9989406376178476,SPOOF,21.218200001385412,cuda:0
341,LA_E_4572065,LA_E_4572065.flac,SPOOF,A13,LA_0041,-5.070577144622803,0.006278795321921648,0.9937212221350835,SPOOF,20.47159999892756,cuda:0
342,LA_E_6352182,LA_E_6352182.flac,BONAFIDE,-,LA_0048,-0.5750989317893982,0.5626492021610274,0.43735073406621816,BONAFIDE,25.20600000025297,cuda:0
343,LA_E_7834754,LA_E_7834754.flac,SPOOF,A16,LA_0033,-9.215950012207031,9.944060644213724e-05,0.9999005893344576,SPOOF,20.065599999725237,cuda:0
344,LA_E_9632143,LA_E_9632143.flac,BONAFIDE,-,LA_0037,-5.872617721557617,0.002815493501022591,0.997184477625599,SPOOF,20.83379999930912,cuda:0
345,LA_E_2207289,LA_E_2207289.flac,SPOOF,A14,LA_0015,-8.657938003540039,0.00017374219358428172,0.9998262230616846,SPOOF,30.764200000703568,cuda:0
346,LA_E_8228779,LA_E_8228779.flac,SPOOF,A17,LA_0019,-9.500749588012695,7.47957428769901e-05,0.9999252613624905,SPOOF,21.419000000605593,cuda:0
347,LA_E_7086427,LA_E_7086427.flac,BONAFIDE,-,LA_0003,-0.49040210247039795,0.6123801051179231,0.3876198515834919,BONAFIDE,19.97730000039155,cuda:0
348,LA_E_7502451,LA_E_7502451.flac,SPOOF,A12,LA_0018,-0.8981587290763855,0.4073189542489059,0.5926810482317092,SPOOF,21.14660000006552,cuda:0
349,LA_E_3191926,LA_E_3191926.flac,BONAFIDE,-,LA_0031,-3.8723440170288086,0.02080953430962015,0.97919044252818,SPOOF,24.4007999990572,cuda:0
350,LA_E_5042332,LA_E_5042332.flac,SPOOF,A16,LA_0042,-1.4486008882522583,0.2348987078339253,0.7651012931586045,SPOOF,20.40309999938472,cuda:0
351,LA_E_5821103,LA_E_5821103.flac,BONAFIDE,-,LA_0027,-6.676116466522217,0.0012606643103464195,0.9987392842515778,SPOOF,21.396000000095228,cuda:0
352,LA_E_8478574,LA_E_8478574.flac,BONAFIDE,-,LA_0018,-9.275247573852539,9.371544255146316e-05,0.999906310274972,SPOOF,25.118300000031013,cuda:0
353,LA_E_1499507,LA_E_1499507.flac,BONAFIDE,-,LA_0066,-0.0012859179405495524,0.9987149084976435,0.0012850567719127513,BONAFIDE,22.480199999336037,cuda:0
354,LA_E_7829061,LA_E_7829061.flac,BONAFIDE,-,LA_0017,-0.34154972434043884,0.7106681292372794,0.2893318530359208,BONAFIDE,23.6166000013327,cuda:0
355,LA_E_5104511,LA_E_5104511.flac,BONAFIDE,-,LA_0001,-3.4332923889160156,0.03228048570998012,0.96771952646977,SPOOF,25.019400000019232,cuda:0
356,LA_E_8047059,LA_E_8047059.flac,SPOOF,A08,LA_0008,-7.984987258911133,0.0003405368350565989,0.9996594158954403,SPOOF,26.21709999948507,cuda:0
357,LA_E_6074132,LA_E_6074132.flac,BONAFIDE,-,LA_0036,-1.9132400751113892,0.14760137146193747,0.8523985887089006,SPOOF,25.181099999826984,cuda:0
358,LA_E_2047379,LA_E_2047379.flac,SPOOF,A16,LA_0047,-8.452336311340332,0.0002134012607189161,0.9997865417361715,SPOOF,20.68640000106825,cuda:0
359,LA_E_1502591,LA_E_1502591.flac,SPOOF,A14,LA_0019,-8.993196487426758,0.00012425228691197258,0.9998757993463431,SPOOF,24.552299999413663,cuda:0
360,LA_E_3166347,LA_E_3166347.flac,BONAFIDE,-,LA_0064,-2.6168880462646484,0.07302977485509894,0.9269702516669107,SPOOF,24.303099999087863,cuda:0
361,LA_E_4056707,LA_E_4056707.flac,SPOOF,A11,LA_0031,-3.5303099155426025,0.029295835225327582,0.9707041705245734,SPOOF,28.12420000009297,cuda:0
362,LA_E_6799052,LA_E_6799052.flac,BONAFIDE,-,LA_0026,-0.001696815132163465,0.9983046236447384,0.0016953442506213337,BONAFIDE,26.222899999993388,cuda:0
363,LA_E_9274391,LA_E_9274391.flac,BONAFIDE,-,LA_0015,-1.171219825744629,0.30998857849548767,0.6900113936643678,SPOOF,24.548999999751686,cuda:0
364,LA_E_9738502,LA_E_9738502.flac,BONAFIDE,-,LA_0042,-0.007646694779396057,0.9923824668138536,0.0076174935651859175,BONAFIDE,29.44990000105463,cuda:0
365,LA_E_6147346,LA_E_6147346.flac,BONAFIDE,-,LA_0004,-5.230897903442383,0.005348720511303927,0.9946512319166457,SPOOF,19.889499999408145,cuda:0
366,LA_E_9347520,LA_E_9347520.flac,SPOOF,A10,LA_0004,-5.840593338012695,0.002907117210837506,0.9970928553233799,SPOOF,21.077800000057323,cuda:0
367,LA_E_9519495,LA_E_9519495.flac,SPOOF,A17,LA_0043,-9.23088264465332,9.796672824404501e-05,0.9999020195665175,SPOOF,21.73899999979767,cuda:0
368,LA_E_6327702,LA_E_6327702.flac,SPOOF,A16,LA_0020,-0.004500736016780138,0.9955093771176946,0.004490617510033429,BONAFIDE,21.795599999677506,cuda:0
369,LA_E_9195890,LA_E_9195890.flac,SPOOF,A10,LA_0007,-6.249556541442871,0.0019313104024788299,0.9980687318613696,SPOOF,21.329400000468013,cuda:0
370,LA_E_1851850,LA_E_1851850.flac,SPOOF,A07,LA_0030,-5.200919151306152,0.005511496192958878,0.9944885051535692,SPOOF,20.411499999681837,cuda:0
371,LA_E_9266831,LA_E_9266831.flac,SPOOF,A17,LA_0009,-11.426308631896973,1.0904787642609184e-05,0.9999891520726072,SPOOF,22.09020000009332,cuda:0
372,LA_E_9019707,LA_E_9019707.flac,SPOOF,A14,LA_0015,-7.705521583557129,0.00045033374994367294,0.9995497109322029,SPOOF,21.217400000750786,cuda:0
373,LA_E_8900105,LA_E_8900105.flac,BONAFIDE,-,LA_0060,-0.0006532918778248131,0.9993469214708518,0.0006530956481735335,BONAFIDE,24.553600000217557,cuda:0
374,LA_E_4628216,LA_E_4628216.flac,BONAFIDE,-,LA_0040,-7.740506649017334,0.0004348512023232827,0.9995651944452232,SPOOF,20.951000000422937,cuda:0
375,LA_E_6693368,LA_E_6693368.flac,BONAFIDE,-,LA_0037,-7.538302898406982,0.0005323002232352649,0.9994676564332926,SPOOF,22.15749999959371,cuda:0
376,LA_E_3261702,LA_E_3261702.flac,BONAFIDE,-,LA_0042,-7.137182235717773,0.0007949890351113904,0.9992050296584573,SPOOF,28.936499998962972,cuda:0
377,LA_E_6126872,LA_E_6126872.flac,BONAFIDE,-,LA_0053,-1.1498470306396484,0.3166852088079087,0.6833147772393885,SPOOF,21.71710000038729,cuda:0
378,LA_E_1458228,LA_E_1458228.flac,SPOOF,A07,LA_0004,-5.188769340515137,0.005578868279153532,0.9944211891936113,SPOOF,21.532699998715543,cuda:0
379,LA_E_4086132,LA_E_4086132.flac,SPOOF,A08,LA_0019,-4.385587215423584,0.012455571882515967,0.9875443981869657,SPOOF,26.780700000017532,cuda:0
380,LA_E_7366604,LA_E_7366604.flac,SPOOF,A12,LA_0026,-6.00688362121582,0.0024617479779699505,0.9975382047904755,SPOOF,21.233900000879657,cuda:0
381,LA_E_6314733,LA_E_6314733.flac,BONAFIDE,-,LA_0039,-0.007533710915595293,0.9924945963536174,0.007505416081140377,BONAFIDE,24.87449999898672,cuda:0
382,LA_E_9893355,LA_E_9893355.flac,BONAFIDE,-,LA_0038,-0.00012730741582345217,0.9998727006874217,0.0001272904641974436,BONAFIDE,23.763200000757934,cuda:0
383,LA_E_7037148,LA_E_7037148.flac,BONAFIDE,-,LA_0059,-3.747406482696533,0.02357881869933015,0.9764211606998688,SPOOF,37.57860000041546,cuda:0
384,LA_E_5295339,LA_E_5295339.flac,BONAFIDE,-,LA_0027,-6.451554298400879,0.001578067473815172,0.9984218983996012,SPOOF,39.634500000829576,cuda:0
385,LA_E_7131679,LA_E_7131679.flac,BONAFIDE,-,LA_0029,-3.6062793731689453,0.027152684166288056,0.9728473708045092,SPOOF,25.132799999482813,cuda:0
386,LA_E_2462161,LA_E_2462161.flac,BONAFIDE,-,LA_0023,-3.5664215087890625,0.028256789646753804,0.9717431809881938,SPOOF,46.48610000003828,cuda:0
387,LA_E_3817123,LA_E_3817123.flac,SPOOF,A07,LA_0041,-6.217047691345215,0.001995126760930696,0.9980048487711793,SPOOF,27.660499999910826,cuda:0
388,LA_E_1425990,LA_E_1425990.flac,SPOOF,A17,LA_0005,-10.701570510864258,2.2509558632329903e-05,0.9999774699527387,SPOOF,21.409400000266032,cuda:0
389,LA_E_6067099,LA_E_6067099.flac,SPOOF,A08,LA_0019,-2.3404242992401123,0.09628677515648867,0.9037132519165594,SPOOF,20.69859999937762,cuda:0
390,LA_E_9500557,LA_E_9500557.flac,SPOOF,A08,LA_0006,-0.17896200716495514,0.8361376660339999,0.16386232344520535,BONAFIDE,21.829000001162058,cuda:0
391,LA_E_3233085,LA_E_3233085.flac,BONAFIDE,-,LA_0059,-0.26443129777908325,0.7676423857927539,0.23235761200617874,BONAFIDE,21.09569999993255,cuda:0
392,LA_E_6180594,LA_E_6180594.flac,SPOOF,A08,LA_0019,-3.8229432106018066,0.021863357639750173,0.9781365933234419,SPOOF,20.334200000434066,cuda:0
393,LA_E_3267360,LA_E_3267360.flac,BONAFIDE,-,LA_0017,-0.0032778840977698565,0.9967274822992322,0.0032725770836212246,BONAFIDE,21.333599999707076,cuda:0
394,LA_E_9007051,LA_E_9007051.flac,SPOOF,A09,LA_0044,-10.628314018249512,2.4220431158342988e-05,0.9999758010998766,SPOOF,20.470600000408012,cuda:0
395,LA_E_1255270,LA_E_1255270.flac,BONAFIDE,-,LA_0041,-2.7635207176208496,0.06306932772063187,0.936930641328421,SPOOF,20.286299999497714,cuda:0
396,LA_E_8881352,LA_E_8881352.flac,BONAFIDE,-,LA_0008,-4.606842041015625,0.009983295417435749,0.9900167566946773,SPOOF,21.116100000654114,cuda:0
397,LA_E_3628816,LA_E_3628816.flac,BONAFIDE,-,LA_0036,-1.3981579542160034,0.24705162546449158,0.7529483541735722,SPOOF,20.539600000120117,cuda:0
398,LA_E_4133730,LA_E_4133730.flac,BONAFIDE,-,LA_0017,-0.23154616355895996,0.793306072826148,0.20669391105016732,BONAFIDE,21.251000000120257,cuda:0
399,LA_E_5793024,LA_E_5793024.flac,BONAFIDE,-,LA_0011,-8.445327758789062,0.00021490214804943333,0.9997851118365989,SPOOF,25.983699999414966,cuda:0
400,LA_E_8911840,LA_E_8911840.flac,BONAFIDE,-,LA_0004,-0.006499817129224539,0.9935212609894345,0.006478711153016812,BONAFIDE,26.37979999963136,cuda:0
401,LA_E_4638560,LA_E_4638560.flac,SPOOF,A15,LA_0029,-0.012577851302921772,0.987500919268067,0.012499069731041739,BONAFIDE,23.4085000010964,cuda:0
402,LA_E_6322723,LA_E_6322723.flac,SPOOF,A07,LA_0037,-4.884942054748535,0.007559561790059483,0.9924404656762618,SPOOF,20.55330000075628,cuda:0
403,LA_E_6254578,LA_E_6254578.flac,BONAFIDE,-,LA_0033,-6.830150604248047,0.0010806953480364733,0.99891934478035,SPOOF,24.00130000023637,cuda:0
404,LA_E_3839327,LA_E_3839327.flac,BONAFIDE,-,LA_0052,-1.3556010723114014,0.2577922960626164,0.7422076961025652,SPOOF,21.659899999576737,cuda:0
405,LA_E_4282721,LA_E_4282721.flac,SPOOF,A11,LA_0037,-2.910604953765869,0.054442784537463026,0.9455571902905926,SPOOF,24.40030000070692,cuda:0
406,LA_E_9444582,LA_E_9444582.flac,SPOOF,A13,LA_0010,-7.685491561889648,0.00045944488824642275,0.9995405401812977,SPOOF,21.05409999967378,cuda:0
407,LA_E_3118482,LA_E_3118482.flac,SPOOF,A16,LA_0019,-2.2634620666503906,0.10398984106800378,0.8960101192214005,SPOOF,20.849100001214538,cuda:0
408,LA_E_6958427,LA_E_6958427.flac,SPOOF,A07,LA_0036,-3.910518169403076,0.020030119377179457,0.9799698995660209,SPOOF,20.148999999946682,cuda:0
409,LA_E_8508985,LA_E_8508985.flac,SPOOF,A15,LA_0008,-7.887950420379639,0.00037523786726456127,0.9996247508020727,SPOOF,20.69420000043465,cuda:0
410,LA_E_5806762,LA_E_5806762.flac,SPOOF,A16,LA_0027,-2.871539354324341,0.05661171398479507,0.9433883187213871,SPOOF,27.07850000115286,cuda:0
411,LA_E_4419869,LA_E_4419869.flac,SPOOF,A08,LA_0043,-3.1160199642181396,0.0443332657343772,0.9556666827072644,SPOOF,20.925199998600874,cuda:0
412,LA_E_9266414,LA_E_9266414.flac,BONAFIDE,-,LA_0066,-0.6042037010192871,0.5465094383257306,0.45349052535842005,BONAFIDE,21.853199999895878,cuda:0
413,LA_E_5438477,LA_E_5438477.flac,SPOOF,A19,LA_0030,-10.940641403198242,1.772310498592251e-05,0.9999822381318528,SPOOF,19.485599999825354,cuda:0
414,LA_E_1181481,LA_E_1181481.flac,BONAFIDE,-,LA_0004,-6.597082614898682,0.0013643425497653421,0.998635606451569,SPOOF,24.871400000847643,cuda:0
415,LA_E_5438767,LA_E_5438767.flac,SPOOF,A11,LA_0022,-3.087606191635132,0.045611007838127965,0.9543890180104853,SPOOF,24.273999999422813,cuda:0
416,LA_E_7575364,LA_E_7575364.flac,BONAFIDE,-,LA_0064,-0.6627161502838135,0.515449393396081,0.4845505599048149,BONAFIDE,25.527499999952852,cuda:0
417,LA_E_6974963,LA_E_6974963.flac,BONAFIDE,-,LA_0042,-7.973206043243408,0.0003445724987875187,0.9996554846747613,SPOOF,22.31749999918975,cuda:0
418,LA_E_1797904,LA_E_1797904.flac,SPOOF,A09,LA_0026,-5.92850399017334,0.0026624620803413187,0.997337534787793,SPOOF,19.99929999874439,cuda:0
419,LA_E_4601956,LA_E_4601956.flac,SPOOF,A07,LA_0024,-4.991261005401611,0.006797087921231958,0.9932029492697039,SPOOF,19.932299999709358,cuda:0
420,LA_E_1894511,LA_E_1894511.flac,BONAFIDE,-,LA_0024,-0.1647913008928299,0.8480706772133584,0.1519293286393338,BONAFIDE,22.749699999621953,cuda:0
421,LA_E_8200655,LA_E_8200655.flac,BONAFIDE,-,LA_0016,-0.02622903324663639,0.9741119600328855,0.025888000334786353,BONAFIDE,22.597299999688403,cuda:0
422,LA_E_9103340,LA_E_9103340.flac,BONAFIDE,-,LA_0058,-6.117642402648926,0.0022036451516024816,0.9977963953868433,SPOOF,20.02129999891622,cuda:0
423,LA_E_2391093,LA_E_2391093.flac,SPOOF,A18,LA_0023,-4.7255940437316895,0.008865445882808616,0.9911345495664586,SPOOF,21.233800000118208,cuda:0
424,LA_E_6007268,LA_E_6007268.flac,BONAFIDE,-,LA_0004,-3.6409804821014404,0.026226616626967385,0.9737734054578673,SPOOF,20.291500000894303,cuda:0
425,LA_E_8163420,LA_E_8163420.flac,BONAFIDE,-,LA_0045,-2.764108657836914,0.06303225762503262,0.9369676885150459,SPOOF,20.24100000016915,cuda:0
426,LA_E_1750371,LA_E_1750371.flac,BONAFIDE,-,LA_0035,-5.691504955291748,0.0033745106583381815,0.9966255241853192,SPOOF,21.380000000135624,cuda:0
427,LA_E_7147053,LA_E_7147053.flac,BONAFIDE,-,LA_0009,-0.9182535409927368,0.3992156463726113,0.6007843190417056,SPOOF,21.704400000089663,cuda:0
428,LA_E_7396859,LA_E_7396859.flac,SPOOF,A14,LA_0022,-2.9774553775787354,0.0509222470327847,0.949077770353493,SPOOF,22.01250000143773,cuda:0
429,LA_E_3793491,LA_E_3793491.flac,SPOOF,A16,LA_0022,-2.8212785720825195,0.05952978091418715,0.9404702383359943,SPOOF,23.661499999434454,cuda:0
430,LA_E_6554062,LA_E_6554062.flac,BONAFIDE,-,LA_0014,-0.018863219767808914,0.9813135773625731,0.01868637852654732,BONAFIDE,19.79870000104711,cuda:0
431,LA_E_1647896,LA_E_1647896.flac,SPOOF,A07,LA_0035,-1.7877756357192993,0.16733196325363814,0.8326680828412131,SPOOF,20.60429999983171,cuda:0
432,LA_E_1002903,LA_E_1002903.flac,BONAFIDE,-,LA_0028,-5.968939781188965,0.0025569509098661318,0.9974430780634675,SPOOF,20.644300000640214,cuda:0
433,LA_E_6812818,LA_E_6812818.flac,SPOOF,A11,LA_0012,-4.7885589599609375,0.008324444600790258,0.9916755178106142,SPOOF,25.84440000100585,cuda:0
434,LA_E_1078880,LA_E_1078880.flac,BONAFIDE,-,LA_0016,-7.445160865783691,0.0005842621050618742,0.9994157392303615,SPOOF,20.755600000484264,cuda:0
435,LA_E_9510585,LA_E_9510585.flac,SPOOF,A10,LA_0024,-1.9977504014968872,0.1356400759893217,0.8643599354952871,SPOOF,20.939500000167754,cuda:0
436,LA_E_4366255,LA_E_4366255.flac,BONAFIDE,-,LA_0060,-1.1174449920654297,0.3271145079827313,0.6728855229152936,SPOOF,25.464500000452972,cuda:0
437,LA_E_7936776,LA_E_7936776.flac,BONAFIDE,-,LA_0042,-0.07841228693723679,0.9245831543952305,0.07541685964313151,BONAFIDE,25.83779999986291,cuda:0
438,LA_E_9289036,LA_E_9289036.flac,SPOOF,A10,LA_0042,-0.1707136332988739,0.8430629640667175,0.1569370745991073,BONAFIDE,20.9911000001739,cuda:0
439,LA_E_4135438,LA_E_4135438.flac,BONAFIDE,-,LA_0003,-5.16959285736084,0.005686883720786728,0.9943131026298367,SPOOF,23.49529999992228,cuda:0
440,LA_E_8135378,LA_E_8135378.flac,SPOOF,A11,LA_0034,-7.580668926239014,0.0005102198094187117,0.999489806225809,SPOOF,22.202000000106636,cuda:0
441,LA_E_8142595,LA_E_8142595.flac,SPOOF,A13,LA_0010,-8.4644136428833,0.00021083944403546505,0.9997891632313072,SPOOF,20.675399999163346,cuda:0
442,LA_E_6672442,LA_E_6672442.flac,BONAFIDE,-,LA_0027,-0.02220587618649006,0.9780388594120821,0.02196117711420869,BONAFIDE,23.419900000590133,cuda:0
443,LA_E_7404410,LA_E_7404410.flac,BONAFIDE,-,LA_0006,-0.0018186711240559816,0.9981829816561664,0.00181698468970841,BONAFIDE,19.888599999831058,cuda:0
444,LA_E_8710031,LA_E_8710031.flac,BONAFIDE,-,LA_0035,-5.574833869934082,0.003792105512560739,0.9962078442485206,SPOOF,21.007400000598864,cuda:0
445,LA_E_5332286,LA_E_5332286.flac,SPOOF,A07,LA_0017,-2.226078748703003,0.10795090390349674,0.8920491383803537,SPOOF,21.68060000076366,cuda:0
446,LA_E_1361749,LA_E_1361749.flac,SPOOF,A11,LA_0042,-9.302349090576172,9.120971972998098e-05,0.9999088132058339,SPOOF,23.245299998961855,cuda:0
447,LA_E_8629975,LA_E_8629975.flac,SPOOF,A14,LA_0022,-6.929506778717041,0.0009784833582157822,0.9990215347685236,SPOOF,20.146099999692524,cuda:0
448,LA_E_2119559,LA_E_2119559.flac,SPOOF,A13,LA_0001,-8.662726402282715,0.0001729122353542712,0.9998270572365549,SPOOF,23.989600000277278,cuda:0
449,LA_E_4729612,LA_E_4729612.flac,SPOOF,A08,LA_0039,-4.675907135009766,0.009317069463190488,0.9906829639829728,SPOOF,20.375100000819657,cuda:0
450,LA_E_8071098,LA_E_8071098.flac,SPOOF,A14,LA_0022,-7.791243076324463,0.00041333875287518284,0.9995866339118112,SPOOF,20.864299998720526,cuda:0
451,LA_E_9378528,LA_E_9378528.flac,BONAFIDE,-,LA_0049,-0.023877447471022606,0.9764053633724215,0.02359459826646084,BONAFIDE,19.99690000047849,cuda:0
452,LA_E_8302699,LA_E_8302699.flac,SPOOF,A19,LA_0019,-4.679239749908447,0.009286070940444736,0.9907139699671264,SPOOF,20.635299999412382,cuda:0
453,LA_E_4482252,LA_E_4482252.flac,SPOOF,A07,LA_0027,-0.8053539991378784,0.4469296858289922,0.5530703137637047,SPOOF,27.975799999694573,cuda:0
454,LA_E_7566841,LA_E_7566841.flac,BONAFIDE,-,LA_0068,-5.304672595229931e-05,0.9999469546810004,5.3079920139762863e-05,BONAFIDE,21.712900001148228,cuda:0
455,LA_E_1843663,LA_E_1843663.flac,SPOOF,A15,LA_0003,-11.064094543457031,1.5664797767770272e-05,0.9999843838268748,SPOOF,20.358600000690785,cuda:0
456,LA_E_5885996,LA_E_5885996.flac,BONAFIDE,-,LA_0035,-0.0059351869858801365,0.994082391442119,0.005917606567565558,BONAFIDE,21.072400000775815,cuda:0
457,LA_E_9771579,LA_E_9771579.flac,SPOOF,A19,LA_0034,-5.360398769378662,0.004699031903887965,0.9953010199578286,SPOOF,21.009699999922304,cuda:0
458,LA_E_4270370,LA_E_4270370.flac,SPOOF,A07,LA_0034,-7.4910383224487305,0.000558063209988831,0.9994419352857232,SPOOF,21.010299999034032,cuda:0
459,LA_E_3927922,LA_E_3927922.flac,BONAFIDE,-,LA_0041,-7.446813106536865,0.0005832975604507391,0.9994166917662008,SPOOF,21.234800000456744,cuda:0
460,LA_E_7739965,LA_E_7739965.flac,SPOOF,A10,LA_0022,-7.333231449127197,0.0006534585535818923,0.9993465643092847,SPOOF,22.423200000048382,cuda:0
461,LA_E_2267026,LA_E_2267026.flac,SPOOF,A09,LA_0021,-9.762847900390625,5.755049046654132e-05,0.999942425229556,SPOOF,19.896399999197456,cuda:0
462,LA_E_5849439,LA_E_5849439.flac,BONAFIDE,-,LA_0025,-1.7150394916534424,0.1799566137885546,0.8200433424712802,SPOOF,21.527500000956934,cuda:0
463,LA_E_7255033,LA_E_7255033.flac,BONAFIDE,-,LA_0022,-8.618460560683161e-05,0.9999138191081796,8.613519701868865e-05,BONAFIDE,22.919099999853643,cuda:0
464,LA_E_9958575,LA_E_9958575.flac,SPOOF,A16,LA_0013,-8.978290557861328,0.0001261182551956073,0.9998738924837743,SPOOF,23.23410000099102,cuda:0
465,LA_E_6340455,LA_E_6340455.flac,SPOOF,A14,LA_0012,-4.210258483886719,0.014842531287024445,0.9851574725409998,SPOOF,20.927200001096935,cuda:0
466,LA_E_9468275,LA_E_9468275.flac,SPOOF,A15,LA_0035,-4.102969646453857,0.01652353341829638,0.9834764942537988,SPOOF,21.362199999202858,cuda:0
467,LA_E_7923065,LA_E_7923065.flac,SPOOF,A16,LA_0006,-0.4739742875099182,0.6225232589850258,0.3774767643779795,BONAFIDE,20.358899999337154,cuda:0
468,LA_E_4498530,LA_E_4498530.flac,BONAFIDE,-,LA_0033,-0.3040519952774048,0.7378225021675433,0.2621774295756238,BONAFIDE,19.811199999821838,cuda:0
469,LA_E_9097702,LA_E_9097702.flac,BONAFIDE,-,LA_0035,-0.002526308177039027,0.9974768802539121,0.0025230652913467233,BONAFIDE,20.535400000881054,cuda:0
470,LA_E_2050154,LA_E_2050154.flac,BONAFIDE,-,LA_0001,-8.723636627197266,0.00016269445471588784,0.9998373057981433,SPOOF,21.727800000007846,cuda:0
471,LA_E_2044500,LA_E_2044500.flac,BONAFIDE,-,LA_0068,-0.0003871168300975114,0.9996129580899547,0.00038706908459283163,BONAFIDE,20.384999999805586,cuda:0
472,LA_E_7127059,LA_E_7127059.flac,SPOOF,A19,LA_0038,-0.17382481694221497,0.8404441163331429,0.15955592911592134,BONAFIDE,20.942099999956554,cuda:0
473,LA_E_6217839,LA_E_6217839.flac,BONAFIDE,-,LA_0063,-0.06673946976661682,0.935438879702252,0.06456109468332481,BONAFIDE,21.152900000743102,cuda:0
474,LA_E_1369397,LA_E_1369397.flac,SPOOF,A09,LA_0029,-11.205123901367188,1.3604310031239587e-05,0.9999864103261001,SPOOF,19.45220000015979,cuda:0
475,LA_E_6705760,LA_E_6705760.flac,SPOOF,A18,LA_0035,-10.625767707824707,2.4282182480347492e-05,0.9999756818971167,SPOOF,21.018400000684778,cuda:0
476,LA_E_4506817,LA_E_4506817.flac,SPOOF,A07,LA_0020,-2.8518636226654053,0.05773662127427034,0.9422633678106996,SPOOF,31.11929999977292,cuda:0
477,LA_E_7524164,LA_E_7524164.flac,SPOOF,A10,LA_0031,-6.249804973602295,0.0019308306624589164,0.9980692068482164,SPOOF,21.31809999991674,cuda:0
478,LA_E_2204765,LA_E_2204765.flac,SPOOF,A08,LA_0027,-3.685148239135742,0.02509345461566309,0.9749065756778581,SPOOF,21.868300000278396,cuda:0
